,activation,dataset_size,width,test_accuracy,test_mse,training_accuracy
0,tanh,75,,0.8571428571428571,0.10535456867085469,
1,tanh,150,,0.922077922077922,0.07496166738542812,
2,tanh,250,,0.935064935064935,0.0603484170237928,
3,tanh,436,,0.948051948051948,0.10924059600785374,
4,relu,75,,0.8311688311688312,0.14102542685068734,
5,relu,150,,0.922077922077922,0.0749253399180141,
6,relu,250,,0.935064935064935,0.06493274295087303,
7,relu,436,,0.935064935064935,0.056435199415197125,
