0.0021818,0.0022935,0.00060371,0.0010721,0.0093188,0.0063796,0.0026996,0.00385,0.012913,0.011659,0.0062162,0.0024737,0.045834,0.028079,0.0074231,0.0090298,0.03095,0.019515,0.0065416,0.017958,0.15452,0.075757,0.026757,0.026271,0.10114,0.02554,0.0092157,0.014821,0.043956,0.019419,0.00496,0.0084038,0.16808,0.076948,0.026137,0.04083,0.0608,0.038915,0.011854,0.017709,0.011626,0.0039999,0.00068171,0.00074259,0.023855,0.020915,0.0034217,0.0039446,0.0028103,0.001272,0.00032966,0.00081158,0.0109,0.010218,0.0043034,0.0027849,0.50196,0.16578,0.029474,0.033967,0.0010664,0.00076802,0.00015121,0.00019806,1
0.0060861,0.0017245,0.00046211,0.00059807,0.025956,0.0062713,0.0043993,0.0023291,0.06395,0.017711,0.0038772,0.0021916,0.034413,0.016184,0.005933,0.0030657,0.12564,0.015036,0.0065776,0.005807,0.074974,0.029215,0.0092668,0.006192,0.052958,0.0085738,0.0022221,0.0023762,0.047331,0.011435,0.0023548,0.0033238,0.27933,0.13824,0.030799,0.04872,0.38175,0.074113,0.018583,0.023225,0.0082548,0.004413,0.00040793,0.00050019,0.11017,0.024486,0.0062013,0.0034367,0.007931,0.0010757,0.00027683,0.00027394,0.039994,0.014846,0.0016622,0.0030648,0.33074,0.11802,0.017823,0.019142,0.0046686,0.00069363,9.5805E-05,0.00019258,1
0.0049012,0.0023196,0.00072435,0.00079048,0.025945,0.0079167,0.0024576,0.0020096,0.024395,0.017989,0.0040254,0.0018109,0.023553,0.0087591,0.0022009,0.0019866,0.037062,0.021908,0.0078429,0.0083566,0.087509,0.024779,0.0076842,0.0048646,0.010144,0.0052759,0.0011676,0.0014486,0.013826,0.0062965,0.0011854,0.0016463,0.34995,0.11025,0.021057,0.032499,0.25206,0.11154,0.032322,0.040274,0.010289,0.0023759,0.00059789,0.00033893,0.06217,0.034347,0.0065589,0.0058663,0.0049659,0.001013,0.00024164,0.0004299,0.088102,0.020728,0.0054047,0.0054141,0.28792,0.075698,0.01065,0.011975,0.0016332,0.00063644,0.00010976,0.00016969,1
0.0025699,0.00087023,0.00066606,0.0003451,0.019527,0.0056561,0.002778,0.0022541,0.018013,0.0086791,0.0034814,0.0014681,0.049436,0.015111,0.0074076,0.0029451,0.033858,0.017273,0.0060555,0.0053972,0.1248,0.042277,0.028961,0.010204,0.02462,0.0038777,0.0011363,0.0020709,0.093116,0.014914,0.0049631,0.0052989,0.30416,0.080214,0.032887,0.030875,0.30422,0.076958,0.030027,0.034528,0.01274,0.0025194,0.00080892,0.00038753,0.048918,0.014179,0.0052305,0.0038245,0.0055299,0.0017485,0.00039538,0.00032531,0.032548,0.011059,0.0053357,0.0040265,0.3554,0.08559,0.020992,0.015321,0.0017271,0.00050971,0.0001037,0.00024099,1
0.0042453,0.0010868,0.00044152,0.00022313,0.018415,0.012463,0.0051553,0.0024231,0.040918,0.02917,0.014263,0.0029916,0.03413,0.030355,0.009845,0.0026005,0.08842,0.048447,0.019368,0.0085966,0.13117,0.038674,0.02159,0.0091383,0.10965,0.035741,0.01419,0.0090292,0.085374,0.032601,0.0072523,0.0083926,0.2732,0.047041,0.018697,0.035647,0.22986,0.06679,0.016773,0.024855,0.019794,0.0030277,0.00061542,0.00043799,0.054991,0.026266,0.005107,0.0033125,0.0031535,0.0016208,0.00043274,0.00029685,0.037802,0.0079891,0.003933,0.0035227,0.42113,0.13184,0.02645,0.024567,0.0023039,0.0012712,0.00017062,0.00024966,1
0.0039046,0.0020214,0.00037932,0.00053068,0.0097312,0.0073107,0.0019921,0.0022127,0.060284,0.041258,0.0099455,0.013693,0.021402,0.010018,0.0035517,0.0028024,0.040247,0.028478,0.008219,0.1056,0.087174,0.045748,0.010734,0.016146,0.026692,0.0058286,0.0026822,0.0092843,0.20994,0.074642,0.013168,0.060186,0.20057,0.065694,0.017099,0.027776,0.14114,0.064209,0.02078,0.023795,0.010525,0.0024204,0.00053148,0.00038616,0.040841,0.02762,0.0052269,0.0056497,0.0028345,0.0011062,0.00022894,0.0015287,0.011119,0.0063765,0.0019106,0.0033226,0.27924,0.096823,0.014692,0.019982,0.0015311,0.00087768,0.00013917,0.00034524,1
0.0050684,0.0037849,0.00044534,0.00050328,0.018509,0.0094094,0.002443,0.0030884,0.044092,0.025358,0.0081947,0.0085909,0.012406,0.0088256,0.0043695,0.0022729,0.0205,0.0073686,0.0054079,0.056771,0.2044,0.10336,0.040635,0.026705,0.011502,0.0026386,0.0010924,0.0026978,0.069784,0.020507,0.0093499,0.018157,0.2259,0.060913,0.019903,0.043417,0.22832,0.075257,0.012623,0.030206,0.0083289,0.0023358,0.00056109,0.00030977,0.065434,0.026184,0.010644,0.0045113,0.0023022,0.0014948,0.0002601,0.0013971,0.030157,0.024052,0.0085706,0.010269,0.22098,0.089481,0.027251,0.030419,0.0017575,0.00093263,0.00020578,0.00024385,1
0.0052907,0.0015747,0.00044771,0.00077715,0.0085933,0.0092387,0.0026271,0.0036218,0.030643,0.037119,0.0075318,0.0090623,0.012952,0.0068602,0.0021037,0.0022093,0.01582,0.012784,0.0046974,0.065166,0.14429,0.033108,0.021939,0.023987,0.058776,0.013991,0.0040165,0.0068598,0.095503,0.027,0.010074,0.024644,0.31396,0.10116,0.018979,0.049392,0.1542,0.16799,0.031328,0.063169,0.013469,0.0022061,0.00030934,0.00034466,0.046739,0.051055,0.019122,0.011312,0.00052784,0.0011954,0.00027509,0.001462,0.017417,0.0059335,0.0040012,0.007209,0.45026,0.13813,0.022153,0.038725,0.0014669,0.0014554,0.00035776,0.00060797,1
0.0065183,0.0028709,0.00037042,0.00068118,0.017009,0.010442,0.0028755,0.0029965,0.088895,0.041702,0.0077844,0.007833,0.026448,0.0059442,0.001752,0.0023784,0.056254,0.028647,0.010475,0.056296,0.12869,0.030377,0.0076461,0.015144,0.35564,0.074914,0.021944,0.067791,0.17774,0.028798,0.01351,0.032115,0.25313,0.069394,0.01287,0.026716,0.27525,0.091307,0.011545,0.030907,0.013242,0.0029983,0.00031074,0.00043712,0.039704,0.033731,0.0091868,0.0051932,0.0023185,0.0010963,0.00029124,0.001981,0.037695,0.013893,0.0028437,0.0078204,0.32232,0.090304,0.012479,0.020125,0.0032875,0.0013168,0.00023115,0.0003691,1
0.0044485,0.0016565,0.00047497,0.00041642,0.021692,0.0072352,0.0026106,0.0022812,0.029963,0.023925,0.0065122,0.0051264,0.010773,0.0063025,0.0025442,0.0012491,0.054918,0.012806,0.0043856,0.020193,0.19727,0.080902,0.031612,0.02265,0.040163,0.011941,0.0029306,0.0076102,0.11182,0.052009,0.027674,0.029619,0.30366,0.097888,0.0236,0.035948,0.20031,0.065527,0.023845,0.044705,0.0056084,0.0017889,0.00039682,0.00034055,0.040653,0.013646,0.0057699,0.0037614,0.0069656,0.00079509,0.00028988,0.0012279,0.039003,0.010763,0.003074,0.0048648,0.23945,0.066306,0.011675,0.014601,0.0025883,0.00077845,0.00020914,0.00034595,1
0.0037781,0.0011658,0.00066416,0.0011802,0.01321,0.011523,0.0023586,0.0046238,0.031803,0.014679,0.0053764,0.0058866,0.013732,0.0054418,0.0026318,0.0018323,0.054606,0.019981,0.0079262,0.026762,0.19672,0.067728,0.031475,0.023606,0.0072778,0.0019234,0.00058492,0.0014854,0.18414,0.033452,0.013207,0.016342,0.29499,0.07042,0.034153,0.03133,0.27459,0.17221,0.044812,0.067092,0.0067242,0.00095578,0.00043722,0.00039937,0.12986,0.060618,0.012603,0.015663,0.0035124,0.0017782,0.00038386,0.0017422,0.018829,0.0097238,0.0064935,0.0092107,0.30141,0.058698,0.01624,0.022358,0.001922,0.0010416,0.00020315,0.00050446,1
0.0040466,0.0018839,0.00069637,0.0011044,0.0097967,0.0089999,0.0027379,0.00264,0.04714,0.043878,0.011083,0.0055613,0.0094806,0.0062025,0.0010472,0.00095105,0.12119,0.073482,0.021613,0.089784,0.088986,0.024537,0.0075994,0.0086857,0.020573,0.0073389,0.0028652,0.002736,0.1023,0.052837,0.007286,0.020362,0.31136,0.10865,0.014542,0.035175,0.41569,0.18675,0.032328,0.05952,0.0059644,0.0025244,0.00034831,0.00023334,0.12319,0.072668,0.019724,0.0086025,0.0031754,0.00076367,0.00040846,0.0012203,0.042131,0.00739,0.0024173,0.0054553,0.35519,0.082157,0.010871,0.021329,0.0036626,0.0014947,0.00031954,0.0006818,1
0.0060083,0.0017932,0.00079119,0.0011489,0.012132,0.013609,0.0032626,0.0031124,0.024754,0.010962,0.0058621,0.0032626,0.0052527,0.0044926,0.0022265,0.0014635,0.033217,0.0090044,0.0070364,0.013032,0.30913,0.16922,0.072754,0.04349,0.13558,0.024835,0.0096727,0.016562,0.19078,0.060763,0.025072,0.032085,0.35142,0.066502,0.034986,0.052645,0.26726,0.056355,0.014817,0.024056,0.0046396,0.0017483,0.00043918,0.00027558,0.065723,0.060952,0.010332,0.007664,0.0046592,0.0012345,0.00044797,0.0014601,0.057441,0.015916,0.0049142,0.0043568,0.15613,0.040421,0.015461,0.02796,0.0025452,0.0017323,0.00032517,0.00041635,1
0.0056426,0.0027269,0.00044196,0.00095228,0.032981,0.013865,0.0050829,0.0041716,0.022869,0.033662,0.0071389,0.0051063,0.010163,0.0061099,0.0027945,0.0015659,0.056424,0.093562,0.020807,0.040375,0.37055,0.11185,0.047692,0.054892,0.017697,0.0086333,0.001956,0.0052158,0.14063,0.04064,0.013922,0.021349,0.20573,0.080318,0.02455,0.11378,0.11643,0.077967,0.019832,0.04715,0.0049099,0.0011753,0.00024749,0.00027785,0.045716,0.037343,0.0092061,0.0064215,0.0022832,0.0017309,0.00038383,0.0010142,0.065375,0.021618,0.0032669,0.0055609,0.18167,0.056262,0.011626,0.056298,0.0033692,0.0032329,0.00060582,0.0010212,1
0.0069996,0.0038901,0.00069609,0.00088468,0.0047877,0.0071362,0.0023069,0.002649,0.014931,0.014352,0.0043414,0.0028494,0.0041431,0.0031541,0.0011959,0.00079688,0.014711,0.013473,0.0058199,0.0084971,0.26167,0.19613,0.068095,0.064,0.17936,0.053225,0.021254,0.032582,0.048876,0.020733,0.0058197,0.010607,0.31695,0.1552,0.044462,0.095754,0.058271,0.044911,0.01426,0.035486,0.0055277,0.0020552,0.00031094,0.00024213,0.020365,0.02139,0.0079135,0.0048127,0.0004583,0.0012376,0.00033036,0.00059882,0.01422,0.017652,0.0040076,0.0041795,0.12087,0.1043,0.017558,0.061756,0.0027529,0.0015212,0.00047285,0.0006884,1
0.0030164,0.00086504,0.0089205,0.0019771,0.0071389,0.00098273,0.0025316,0.0024554,0.0010311,0.00092448,0.010179,0.0022859,0.0011763,0.00039104,0.0031832,0.0011917,0.0024904,0.0014549,0.016155,0.003414,0.013185,0.0028121,0.018649,0.0070857,0.0014238,0.00024064,0.0017207,0.00036145,0.072475,0.0073206,0.04487,0.011324,0.0098773,0.0043745,0.036651,0.0099115,0.0093974,0.0050953,0.10228,0.0088287,0.0085418,0.0020907,0.010911,0.005298,0.0035462,0.0017979,0.03327,0.0019377,0.0015213,0.00076058,0.0089918,0.0018527,0.0021726,0.00095858,0.0026227,0.0051444,0.004015,0.0011479,0.0082001,0.0045051,0.00015179,1.6776E-05,0.00022706,3.7449E-05,0
0.001552,0.001163,0.0076837,0.0022466,0.0093396,0.0013085,0.0054997,0.0035213,0.0017302,0.0012413,0.0093118,0.0015081,0.00032021,0.00049282,0.0026447,0.001031,0.00247,0.0022076,0.016115,0.0027738,0.011895,0.0061994,0.03705,0.011325,0.00053688,0.00023255,0.0018518,0.00022032,0.052311,0.025639,0.17261,0.044419,0.0048663,0.0087737,0.063111,0.011354,0.0062142,0.0058702,0.10698,0.011313,0.012777,0.0089223,0.045649,0.010855,0.0010075,0.0017646,0.029053,0.0025636,0.0027062,0.0015321,0.010202,0.0023115,0.0024732,0.001733,0.0044919,0.0076167,0.0036223,0.0026451,0.01642,0.0075575,0.00041228,6.6546E-05,0.0002247,5.4963E-05,0
0.0016954,0.0012707,0.011872,0.0025705,0.0095023,0.0018442,0.0071226,0.0053802,0.0063786,0.002724,0.03318,0.0047564,0.0015777,0.00058321,0.010209,0.0019484,0.01238,0.0069263,0.055378,0.0097979,0.034122,0.014586,0.112,0.026067,0.0027309,0.00055712,0.0043878,0.00062602,0.18196,0.043814,0.327,0.064374,0.024677,0.014536,0.21835,0.024901,0.019602,0.0097312,0.25892,0.020993,0.021137,0.015368,0.14901,0.036334,0.0023385,0.0025962,0.046643,0.0041469,0.0030747,0.0020613,0.017931,0.0042638,0.0055221,0.0020326,0.0071321,0.0104,0.011914,0.0070704,0.055493,0.016341,0.0004032,6.4014E-05,0.00041917,5.5184E-05,0
0.0013544,0.00062126,0.0075388,0.0025071,0.012152,0.0013654,0.0081402,0.0037826,0.0045649,0.0021666,0.0086029,0.0037899,0.00079039,0.00059483,0.0022594,0.0012919,0.0090067,0.0050856,0.022877,0.010498,0.019785,0.0096598,0.029986,0.021071,0.0010233,0.00031741,0.00082135,0.00034489,0.10782,0.032824,0.068492,0.061707,0.019445,0.016258,0.071335,0.021117,0.018148,0.013965,0.12336,0.02178,0.042974,0.019834,0.12797,0.043558,0.0012183,0.001443,0.018098,0.0031471,0.0044056,0.001036,0.012354,0.0044563,0.0031078,0.0011498,0.0093257,0.0090364,0.0099853,0.0067675,0.019084,0.010812,0.00021398,4.2365E-05,0.00025069,4.6511E-05,0
0.0047023,0.0019398,0.022337,0.0054431,0.034252,0.0034221,0.016726,0.0097458,0.0067893,0.0029046,0.036943,0.0076657,0.00076451,0.00078911,0.0073614,0.0023053,0.033196,0.019295,0.14971,0.036516,0.0836,0.022736,0.14818,0.057082,0.00085282,0.00038313,0.0029474,0.00047856,0.048814,0.042087,0.28828,0.0767,0.026879,0.046344,0.48021,0.055877,0.025617,0.027626,0.54841,0.031836,0.068176,0.033858,0.20702,0.087417,0.0045319,0.0043979,0.056273,0.0046,0.0094527,0.007724,0.050329,0.01061,0.0078829,0.0037035,0.010091,0.01706,0.015646,0.014034,0.10967,0.036865,0.0012348,0.00026021,0.00067137,0.00017934,0
0.0033934,0.010046,0.033449,0.0072609,0.03547,0.011818,0.024209,0.0094969,0.0076506,0.0059212,0.092988,0.0087655,0.0015003,0.0014539,0.022968,0.0027859,0.02087,0.02921,0.30047,0.033787,0.050446,0.052085,0.52934,0.094137,0.0023136,0.00073928,0.0077945,0.00079518,0.076425,0.030228,0.29834,0.041044,0.03859,0.033845,0.62888,0.05524,0.036314,0.034856,0.68686,0.033381,0.034746,0.077293,0.33717,0.07699,0.005074,0.0084253,0.1221,0.0064585,0.026011,0.023401,0.10589,0.021699,0.013223,0.0084078,0.034118,0.024897,0.045669,0.034276,0.19351,0.074394,0.00037063,9.5833E-05,0.0012869,0.00011666,0
0.0029109,0.0024982,0.028106,0.004376,0.01872,0.0039931,0.014529,0.0084859,0.0088274,0.0073844,0.070914,0.011994,0.0016442,0.0019192,0.0096302,0.0020376,0.052685,0.030578,0.30009,0.069297,0.086649,0.049885,0.23097,0.075943,0.0034002,0.00061385,0.0036887,0.00055309,0.069423,0.02264,0.097855,0.030051,0.05957,0.055679,0.55295,0.047868,0.053094,0.041731,0.62264,0.043981,0.046649,0.040254,0.15905,0.050463,0.003921,0.0031447,0.069364,0.0066784,0.010942,0.0067028,0.041209,0.011143,0.0082469,0.0020117,0.0075473,0.016171,0.034226,0.025403,0.093279,0.034227,0.00038979,0.00011913,0.0007515,8.6875E-05,0
0.002651,0.002954,0.025508,0.0038679,0.02545,0.0071336,0.02913,0.0084783,0.013035,0.0097642,0.06126,0.011346,0.001919,0.0019185,0.0095372,0.0020219,0.060928,0.038221,0.32727,0.077638,0.071242,0.056543,0.31802,0.096279,0.0018327,0.00057533,0.0025643,0.00042559,0.042108,0.019758,0.059378,0.01798,0.035005,0.05152,0.52859,0.040009,0.04785,0.046378,0.58308,0.030825,0.055383,0.049459,0.45053,0.079177,0.0049741,0.0049974,0.064488,0.0054889,0.016535,0.0085451,0.046845,0.016481,0.0085729,0.0053185,0.020768,0.017444,0.023387,0.022613,0.075053,0.021442,0.00032058,8.717E-05,0.0007189,0.00010121,0
0.0056732,0.0035507,0.010979,0.0088747,0.075488,0.00803,0.026744,0.015214,0.01455,0.0072292,0.040413,0.013755,0.0026781,0.0015429,0.0086455,0.002044,0.10277,0.047474,0.14548,0.10272,0.10655,0.046831,0.19837,0.13374,0.0014659,0.0005421,0.0017236,0.00040846,0.044525,0.034299,0.16942,0.075585,0.060312,0.045344,0.45941,0.06239,0.088275,0.051037,0.51391,0.054072,0.11531,0.046089,0.38716,0.15179,0.0091075,0.0055372,0.035901,0.008657,0.044165,0.027832,0.044324,0.058234,0.015639,0.0047055,0.026221,0.036072,0.091954,0.057134,0.37438,0.14898,0.0021081,0.00039824,0.000634,0.00025192,0
0.0067245,0.0020611,0.03311,0.0093455,0.046979,0.0054769,0.017414,0.02585,0.0094724,0.0043091,0.062157,0.014311,0.0011304,0.0013182,0.0077437,0.0028245,0.04587,0.017305,0.18503,0.1172,0.045338,0.037759,0.20383,0.17109,0.0030584,0.00044836,0.003746,0.00082318,0.12985,0.032076,0.1713,0.057134,0.070997,0.046712,0.43903,0.12509,0.040258,0.026624,0.66938,0.054788,0.014106,0.0079886,0.045565,0.030106,0.0054671,0.0051895,0.15333,0.012561,0.021546,0.010417,0.064433,0.031271,0.013517,0.0088842,0.028086,0.08489,0.12433,0.072275,0.39222,0.25108,0.00057853,0.00012303,0.0025161,0.0002336,0
0.00572,0.0031107,0.044117,0.0087192,0.049618,0.008486,0.08417,0.020792,0.010822,0.010151,0.10295,0.019397,0.0023236,0.0012984,0.021907,0.0034772,0.057178,0.031165,0.22279,0.12318,0.10658,0.031849,0.38548,0.12468,0.0045861,0.00079238,0.0053415,0.00096043,0.063161,0.010792,0.061046,0.014624,0.036208,0.028961,0.60376,0.043438,0.041224,0.029977,0.68029,0.036917,0.074284,0.021052,0.22015,0.053793,0.0084059,0.0093584,0.13447,0.011094,0.010346,0.0067736,0.042165,0.025188,0.01388,0.008412,0.048627,0.05349,0.036688,0.019709,0.23145,0.057522,0.00088008,0.00025912,0.0023154,0.00029054,0
0.0061288,0.0050828,0.040452,0.011102,0.066008,0.012535,0.037073,0.020891,0.01835,0.0095769,0.089096,0.014303,0.002745,0.0010606,0.010876,0.0028458,0.068431,0.033835,0.22478,0.092986,0.16399,0.044088,0.2846,0.11322,0.0099807,0.00067154,0.0050383,0.00071634,0.32551,0.023774,0.12517,0.032152,0.19961,0.065652,0.50401,0.088556,0.086578,0.038678,0.72831,0.055655,0.093863,0.040202,0.20045,0.08311,0.0095383,0.0057781,0.12968,0.010598,0.025881,0.0065021,0.045472,0.034102,0.028724,0.01459,0.024593,0.070277,0.096541,0.022295,0.090196,0.045937,0.00062698,0.00013338,0.0017441,0.0002366,0
0.013438,0.012101,0.15179,0.02656,0.10467,0.05541,0.059579,0.05508,0.019406,0.014171,0.27327,0.022725,0.0036805,0.001946,0.036358,0.0045095,0.053962,0.037459,0.40892,0.057555,0.088243,0.026166,0.39025,0.098149,0.0030186,0.00094728,0.012519,0.00078521,0.053008,0.017849,0.26674,0.031096,0.027341,0.021183,0.62357,0.040327,0.027132,0.017306,0.72443,0.034059,0.024538,0.013274,0.20196,0.037435,0.011242,0.0092502,0.30668,0.017679,0.050806,0.044833,0.32765,0.099345,0.059331,0.048508,0.14554,0.19557,0.082509,0.075784,0.54366,0.11406,0.0061732,0.0011746,0.0092,0.00089788,0
0.013849,0.020855,0.1133,0.027072,0.10078,0.025471,0.076732,0.05031,0.0089966,0.017903,0.15193,0.015759,0.0019238,0.0028272,0.018269,0.0031508,0.040099,0.059127,0.4644,0.095075,0.062482,0.06956,0.45455,0.11085,0.0019544,0.0013406,0.010983,0.00097497,0.055516,0.037289,0.28308,0.035975,0.032554,0.070352,0.49039,0.055574,0.021443,0.053453,0.61502,0.031709,0.017263,0.021648,0.078696,0.023417,0.0060608,0.015535,0.31228,0.019959,0.031866,0.020266,0.21265,0.063172,0.064797,0.048152,0.061834,0.14004,0.054942,0.10743,0.48167,0.15986,0.00084579,0.00077951,0.0071098,0.00053075,0
