3.7344,3.6245,4.1368,4.1697,3.7735,4.1405,3.8907,4.8769,3.6941,3.9683,3.7079,3.5802,4.2269,4.3294,3.7822,2.0108,0
3.8939,3.6548,3.6952,4.0426,4.1104,3.9397,3.6516,4.4946,3.8094,3.603,3.4884,3.6162,4.479,4.7313,3.7099,2.8541,0
3.8528,3.6471,3.8914,3.881,4.0347,3.7997,3.5896,4.8104,3.8903,3.999,3.6858,3.8056,4.5729,4.7122,3.915,2.6531,0
3.9507,3.8246,3.9517,4.34,3.8277,4.0856,3.4466,4.3045,4.008,3.8946,3.886,3.7569,4.5456,4.6125,4.1287,3.5193,0
4.2394,3.9858,4.1977,4.1955,4.2243,4.2493,3.89,4.8521,4.0407,4.0185,3.9777,3.8887,4.5661,4.8819,4.0792,3.1725,0
4.3837,4.1701,4.2627,4.4935,4.6127,4.7064,4.0415,4.5337,4.0821,4.1547,4.3083,3.8576,5.1568,4.9656,4.5439,3.2061,0
4.3761,3.7246,4.2587,4.0391,4.7335,4.6377,3.5367,4.1308,3.8038,3.9508,3.7596,3.8188,4.9454,4.8241,3.9642,3.213,0
4.494,4.1251,3.9716,4.3225,4.6883,4.6441,3.4209,4.4409,4.1765,3.8555,4.0883,3.8086,4.8956,4.5692,4.3337,3.2563,0
4.276,4.0125,3.7694,4.0058,4.6722,4.4809,3.3761,4.2889,3.8063,3.9223,4.1347,3.769,5.2881,4.6505,4.0447,2.8549,0
4.2201,3.917,3.781,4.1934,4.4624,4.5691,3.6781,4.4168,4.0602,3.9925,3.9251,3.6087,4.611,4.9327,4.0854,2.9534,0
4.0506,4.0503,4.1571,4.4239,4.5914,4.5614,3.5218,4.5889,3.8018,3.8628,3.766,4.0077,4.9364,4.5913,4.1134,3.2062,0
3.9752,3.9167,4.0234,3.9791,4.1309,4.3629,3.1982,4.032,3.8342,3.7851,3.6056,3.5891,4.3668,4.4423,4.0595,3.0439,0
3.8086,3.4681,3.8397,4.161,3.9549,4.1351,3.671,4.6446,3.6662,3.7064,3.5992,3.6485,4.4697,4.3328,3.8294,2.3093,0
3.7829,3.7694,3.9242,4.0439,3.9962,4.1245,3.6976,4.5421,3.9827,3.7819,3.8909,3.9451,4.7174,4.7625,3.8455,3.2677,0
3.8303,3.8931,4.231,4.2873,3.9402,4.0069,3.6041,4.0478,3.9632,3.8553,3.7645,3.6714,4.5466,4.3865,4.0081,3.5962,0
3.8458,3.723,3.9737,4.4424,4.095,4.444,3.6873,4.729,4.1707,4.1657,3.794,4.0549,4.5558,4.4018,4.1328,2.9509,0
4.1648,3.9732,4.5514,4.205,4.0747,4.1363,3.8585,4.7234,3.9705,4.0335,4.1012,3.8102,4.7778,4.4105,3.9294,3.2203,0
3.9111,3.6667,3.9075,3.9975,4.0661,3.9435,3.6229,4.6211,3.7028,3.7436,4.0476,3.6851,4.4572,4.3853,3.9277,3.0692,0
3.8411,3.7021,3.9246,4.1078,3.7219,4.1244,3.4498,4.9349,3.9821,4.0022,3.9298,3.6444,4.3215,4.3749,3.9132,3.1411,0
3.8911,3.878,3.916,4.2817,3.692,4.2336,3.9335,4.8909,3.9125,3.8169,3.6195,3.7932,4.4041,4.462,3.7841,2.7853,0
4.014,3.7176,4.0696,4.0214,3.8947,3.8765,3.6186,4.5135,3.7881,3.9127,3.6464,3.6369,4.5646,4.6439,3.9158,3.5407,0
3.681,4.2067,3.5398,3.3839,3.6076,3.0962,3.2632,2.631,3.6269,3.3315,3.0157,3.0944,3.7981,3.6555,3.7872,3.358,1
3.4465,4.1194,3.53,3.5248,3.5314,3.3326,2.9544,2.3539,3.1826,3.4896,3.1171,3.0045,3.5164,4.2794,3.3561,3.4206,1
3.5413,4.0692,3.3854,3.5419,3.2997,3.7234,3.9647,2.8226,3.7048,3.534,3.4873,3.3204,3.4346,4.2835,3.5536,3.3712,1
3.8016,4.1728,3.5618,3.5806,3.6422,3.7989,3.7596,2.8924,3.5033,3.5244,3.2472,3.3491,4.4166,4.1771,3.5432,3.5574,1
3.7154,3.9968,3.9732,4.1805,4.0906,4.349,1.8391,3.6261,3.6794,3.7739,3.4664,3.556,4.4121,4.2539,4.338,4.0382,1
3.8934,4.0477,3.3121,3.7425,3.8785,4.1774,3.6782,3.4956,3.6044,3.5838,3.281,3.2712,3.6507,3.9521,4.0502,3.5135,1
3.7645,4.1083,3.6325,3.3551,3.9914,4.0393,3.7172,3.381,3.6713,3.56,3.4151,3.2339,3.5707,3.9443,4.0799,3.6114,1
3.5275,4.0829,3.0335,3.6822,3.2836,3.9535,3.6066,1.9299,3.3852,3.5971,3.4013,3.2616,4.0188,3.7415,3.8173,3.4746,1
3.5734,3.8983,3.448,3.7474,3.9718,3.9933,3.6451,3.5943,3.6977,3.4833,3.4466,3.4404,4.1734,4.0526,4.0272,3.9455,1
3.3402,3.413,3.6209,3.4763,3.4929,3.5037,3.7205,3.0203,3.7488,3.5198,3.636,3.6169,3.8998,4.3072,4.0896,3.9461,1
4.4882,4.2956,4.1354,2.3223,3.8088,4.605,3.7803,3.8671,4.5962,4.6693,4.2976,4.1974,4.4697,4.4111,4.4751,4.449,0
4.0562,4.5238,4.8914,3.1196,3.5147,4.1472,4.1163,4.1999,4.3161,4.591,4.0826,4.0254,4.3782,4.1341,4.0793,3.9227,0
4.3395,3.751,4.4359,3.1438,4.3993,3.6604,3.8302,3.7325,4.5274,4.7534,2.8666,4.3844,4.2651,4.0695,4.2753,4.2043,0
4.3292,3.9423,4.8041,3.4356,4.5186,3.6333,4.0685,4.2893,4.5893,4.8263,3.7183,4.2817,4.3489,3.9974,4.0023,3.9047,0
4.6747,3.9408,4.9001,2.5089,4.5551,3.965,4.2966,4.1409,4.5717,4.8432,4.0602,4.2898,4.3351,3.9896,4.2357,4.4864,0
4.5149,3.9113,4.3271,2.1486,4.1041,3.9225,3.8693,4.0214,4.5272,4.5691,3.898,4.0069,4.4392,3.48,4.1539,3.8763,0
4.2403,4.4066,4.7285,3.2353,4.0454,4.1667,4.2818,4.4847,4.9689,4.7205,4.3692,4.2464,4.2476,3.9413,4.2947,4.0368,0
3.8382,4.0684,4.476,3.031,4.0415,4.1525,4.3382,3.5689,4.65,4.6774,4.212,4.0724,4.0206,4.1518,4.1793,4.0702,0
4.3919,4.2314,4.8669,3.8004,4.2544,3.9079,3.8186,4.159,4.6295,4.6086,4.1311,4.0778,3.6554,3.809,4.1735,4.0204,0
4.2029,4.0296,4.7208,3.2895,3.7831,3.8772,3.8648,4.0227,4.4269,4.5906,3.9828,4.0707,3.8636,3.9495,4.0747,4.0607,0
5.2091,5.1038,5.281,4.103,5.1883,4.5762,4.4087,4.2485,4.7213,4.839,5.0954,4.6201,5.1317,4.87,4.447,5.0453,0
4.9,5.0489,4.7386,4.1979,4.8948,4.3935,4.4909,3.8651,4.8153,4.8303,4.6113,4.4501,4.9426,4.9783,4.6522,4.8886,0
4.8998,5.0527,5.1596,4.1961,4.6016,4.5028,4.2132,3.6316,4.6503,4.8545,4.4709,4.3011,4.8279,4.8678,4.5025,4.4877,0
4.7398,5.1277,5.0028,4.1546,5.3053,4.4041,4.0689,3.6849,4.6201,4.7931,4.4571,3.9618,4.6047,4.9899,4.2293,4.4693,0
4.6885,4.7673,4.8985,3.8227,4.714,3.8685,4.3718,4.0762,4.632,4.6314,4.221,4.3267,4.4647,4.162,4.0887,4.3724,0
4.5065,4.7117,4.98,3.8034,4.7712,4.3828,4.122,3.8558,4.7165,4.9745,4.2999,4.2351,4.5396,4.0731,4.3584,4.1718,0
4.2166,4.6164,4.5111,3.7737,4.3424,4.0124,3.9552,3.943,4.3626,4.5834,3.8277,3.9665,4.3919,4.1389,4.1247,3.9313,0
4.2052,4.0804,4.4624,3.3063,3.8674,3.8783,3.125,2.9876,4.2393,4.4998,4.0277,3.8384,3.4963,3.9548,3.8567,3.878,0
4.184,4.3818,4.3625,3.4456,4.0614,4.032,3.6165,3.8979,4.1538,4.675,4.0513,4.091,4.5881,4.3456,4.2151,4.0426,0
4.3128,4.31,4.7956,3.4613,4.3464,3.8034,4.0716,3.4382,4.2785,4.9568,4.1806,4.1936,4.1273,4.3485,4.1722,4.2359,0
4.1125,4.0135,4.3814,3.1969,3.682,4.225,4.1711,4.2154,4.523,4.5565,4.3959,3.837,4.0478,3.8186,3.9083,4.1441,0
3.961,4.387,4.695,3.5971,4.0644,4.1304,3.9391,3.8113,4.9239,4.4838,4.4019,4.0584,3.8027,4.0133,4.2919,3.677,0
3.9561,4.3662,4.5744,3.2045,4.0559,4.2418,3.9146,3.7221,4.5642,4.4664,3.8518,3.7616,4.2513,4.0359,3.9823,3.8468,0
4.0739,4.1913,4.4864,3.2199,3.8456,4.0105,4.2469,3.3698,4.4226,4.8351,4.0881,4.0821,3.5336,4.0881,3.7863,4.3613,0
4.2414,4.346,4.73,3.2866,4.6394,4.2234,4.3432,4.2857,4.8936,4.9149,4.4546,4.2112,4.8428,4.2391,4.6566,4.4646,0
4.0744,4.3114,4.895,3.5594,3.6609,3.9016,4.2679,3.9286,4.7324,4.596,4.245,4.0638,3.5364,3.8097,3.9017,4.0144,0
4.0487,4.336,3.3219,3.7377,3.9187,2.9878,3.8996,3.4162,4.5174,5.038,4.1427,4.0634,4.1986,4.3532,4.0417,4.1192,0
3.9168,4.2909,4.7991,3.2667,3.7978,3.6436,3.8657,3.2994,4.2315,4.4864,3.9661,3.9626,3.5386,3.7806,3.8003,3.7987,0
4.1154,4.0439,4.9442,3.5281,3.4986,3.514,3.4466,3.3856,4.3038,4.5211,3.9437,3.8727,3.4648,4.1373,3.7617,4.1079,0
3.9679,4.3472,4.9312,3.1728,4.2445,3.9802,3.9433,4.0165,4.5824,4.6346,4.0779,3.9067,4.1921,4.2521,4.2539,4.1344,0
3.7761,3.9243,4.8852,3.0005,4.0286,3.9773,4.0234,4.254,4.808,4.805,4.164,4.1182,4.0355,3.7477,3.9786,4.3155,0
3.9929,4.1187,4.7075,3.3602,3.6579,4.3934,4.0816,4.15,4.8847,4.4624,4.3243,3.9779,3.8634,4.1398,4.16,4.2792,0
4.1177,3.9639,4.7753,3.7001,3.6924,3.3404,3.7981,3.4383,4.1769,4.3365,4.0101,3.8625,3.9381,3.7106,3.7299,4.0448,0
3.7737,3.8778,3.4076,4.4168,3.098,4.2332,1.9601,3.7542,4.3331,4.6694,3.7202,3.9481,4.1645,4.931,4.5552,4.6386,1
4.3809,4.0837,4.4295,4.1243,4.3341,3.9298,3.0785,4.4013,4.4315,4.4047,4.0263,4.3292,4.584,4.8976,4.5089,4.4237,1
4.2515,4.0939,4.5417,4.449,4.6384,4.5372,4.3412,4.1468,4.3873,4.2983,4.3021,4.0881,4.9202,4.9743,4.7425,4.7353,1
4.2989,4.1327,4.3248,4.1162,3.9966,4.2807,3.3005,3.1885,4.3819,4.0227,4.2749,4.0729,4.5992,4.7283,4.8549,4.4337,1
4.349,4.4534,4.3357,4.5884,4.3471,4.1915,3.3025,3.6631,4.4409,4.6404,3.9908,4.1199,4.7872,4.9068,4.5541,4.6726,1
4.2175,4.0866,4.2439,4.4385,4.2952,4.383,3.2913,3.5776,3.8594,4.086,3.9436,4.1114,4.7906,4.9305,4.4738,4.4589,1
4.2668,4.4824,3.9268,4.4798,4.3973,4.9109,3.1159,3.8418,4.1823,4.2018,4.1456,4.0756,4.7813,4.9054,4.755,4.471,1
4.3744,4.3551,4.5106,4.4205,4.6621,4.7794,3.2988,3.624,4.2795,4.2881,4.1158,4.0751,4.767,5.0244,4.4974,4.6954,1
4.3905,5.1786,4.2396,4.6001,4.5806,5.1238,2.9596,4.0049,4.2271,4.3543,4.5093,4.1426,4.766,4.8008,4.6149,4.7596,1
4.6313,4.5538,4.2725,4.5575,4.631,4.861,2.5954,4.2021,4.4216,4.0159,4.453,4.4382,4.6772,5.2018,4.4573,4.6606,1
4.7273,4.5288,4.5081,4.7175,4.258,4.8869,3.2209,3.7815,4.3027,4.3645,4.7331,4.0566,4.3594,5.0837,4.1879,4.5444,1
4.5254,4.7615,4.3658,4.4111,4.748,4.8463,3.3585,4.1152,4.1514,4.1205,4.6225,4.3391,4.5268,5.1123,4.5839,4.39,1
4.3958,5.2342,4.0756,4.7023,4.881,4.667,3.8068,3.9447,3.9204,4.285,4.4882,4.4795,4.5387,5.0706,4.8113,4.5714,1
4.1872,4.2648,3.4112,3.6192,4.0425,3.7355,2.179,2.4936,4.2334,4.1879,4.3427,4.0636,4.365,4.4264,4.5667,4.3496,1
4.3734,4.2228,4.3562,4.3159,4.6752,5.0068,2.4412,3.9833,4.5542,4.2674,4.0578,4.0298,4.2107,4.8304,4.4812,4.4357,1
4.0358,4.0832,4.3283,4.167,4.5368,4.5057,2.3149,3.4723,4.2694,3.8083,3.9476,3.815,4.2169,4.7363,4.0953,4.4573,1
4.5142,3.8605,4.1059,4.1123,4.8307,4.7632,2.2693,3.8311,4.007,3.8083,4.2198,4.0916,4.3583,5.1289,4.2502,4.1447,1
3.7727,4.0217,3.9598,4.3427,4.6816,4.6786,1.6776,4.2016,4.032,3.7314,4.1665,3.6207,4.4929,4.1097,4.0821,3.8145,1
4.2807,3.9186,4.4493,4.3811,4.8511,4.4886,2.4661,4.0049,4.682,4.0169,4.1049,3.7601,4.4009,4.6679,4.6387,4.1801,1
4.4014,4.4561,4.162,4.6635,4.6778,4.6917,3.4471,3.9208,4.4255,4.1278,4.113,3.7342,4.7296,4.8496,4.5676,4.1619,1
3.8431,3.8801,3.9766,3.8488,4.3431,4.8992,1.7702,3.531,4.0582,3.8918,3.8386,3.7724,4.4583,4.6849,4.0883,4.2141,1
4.0182,4.0602,4.1609,4.0056,4.6216,4.4931,2.1968,3.5216,4.2792,4.0093,3.9833,3.7875,4.7704,4.9444,4.1618,4.177,1
4.5424,3.4624,3.2389,3.5989,4.794,4.1522,2.6245,2.7703,4.4962,4.5676,3.9734,3.2732,3.989,4.9697,3.6214,2.6222,1
4.016,2.9954,3.664,4.3913,3.9831,4.5041,3.7189,3.3546,4.6572,4.7516,4.2241,4.3435,4.4493,4.7598,4.6402,4.3888,1
3.5533,4.329,3.4696,4.77,4.8818,4.6288,4.0517,4.6509,4.8724,4.6713,4.3096,4.3045,4.1883,4.9787,4.9131,3.778,1
4.6201,5.0147,3.725,4.751,4.56,4.1275,4.831,3.9003,5.0816,4.5621,4.1219,4.5327,4.8612,5.6659,4.4471,4.5824,1
3.8055,4.6942,3.0536,4.3018,3.9173,3.6515,4.1327,4.5308,4.5972,4.6922,4.0619,4.2186,4.5888,4.8932,4.1835,4.0045,1
4.6947,3.3174,2.4189,4.2315,4.5492,3.6032,3.8559,4.8022,4.5374,4.9031,4.5413,4.2773,4.8083,5.1234,4.6552,4.3607,1
4.4911,3.3924,3.1885,4.4729,4.5546,3.5179,3.9054,2.8148,4.6581,4.2657,4.7023,4.2419,4.518,4.9203,4.5531,3.9948,1
4.5373,2.9501,4.0827,4.6399,4.5152,3.3324,4.2294,2.8522,4.6481,5.0776,4.5694,4.6114,4.9632,4.9142,5.1643,4.3236,1
4.2723,3.2956,3.4389,4.6968,4.5973,4.0468,2.9637,4.4118,4.7989,4.7108,4.6791,2.9678,4.4576,4.9854,4.467,4.1664,1
4.4875,4.4028,3.2824,4.113,4.9218,4.7176,4.3953,4.4927,4.5622,4.6311,4.0272,4.2356,4.9224,4.9306,4.4639,3.3121,1
4.1298,3.2702,3.9805,4.4096,3.9741,4.0583,3.554,4.4434,4.7591,4.5183,4.3992,3.9626,4.9294,5.1077,4.4578,2.9197,1
4.7127,4.2565,3.4653,4.7436,4.8595,3.9408,4.0582,4.2651,4.4534,4.7503,4.5571,4.2569,4.7512,4.7161,4.6125,4.1672,1
3.9337,3.8592,3.2775,4.7001,4.69,4.5268,4.0885,4.5484,4.3755,4.7693,4.8143,4.5032,4.7962,4.9358,4.4286,3.1292,1
3.3548,3.8896,3.8056,3.8502,4.6254,3.7532,1.2366,3.5814,4.1691,4.4394,3.3379,3.2512,4.3425,4.7578,4.2339,4.3863,1
4.6922,4.6428,4.2445,4.9417,4.0837,3.777,2.6591,3.6959,4.5688,4.7986,4.5427,4.1706,4.0067,5.0766,4.6012,4.2885,1
4.776,5.0763,4.2643,4.4867,4.3031,4.1728,3.1736,4.7271,4.4689,4.7782,4.6115,4.7342,4.6783,4.9449,4.7009,4.5994,1
3.9806,4.6372,3.6131,4.8198,4.3575,4.6884,4.0305,4.4945,4.7163,4.869,4.6603,4.6514,5.1026,5.0485,4.6663,3.4274,1
4.0815,4.2358,3.4802,4.918,4.5806,4.1401,4.2172,4.4809,4.7563,5.0792,4.6325,4.5694,4.8812,5.0817,4.6685,3.3574,1
4.4958,4.0321,4.5933,4.7163,4.3809,4.7544,4.5804,4.5642,4.4481,4.7571,4.5195,4.4014,4.5535,4.9876,4.649,3.5743,1
4.6112,4.3117,3.7875,4.3417,4.5249,4.7065,4.3263,4.495,4.4993,4.7606,4.8328,4.5002,4.7715,5.0567,4.6494,3.6217,1
4.4999,4.2395,3.7708,4.7913,4.6742,4.6751,4.3504,4.2817,4.7588,4.452,4.2974,4.172,4.8513,5.1847,4.124,3.2057,1
4.2379,3.7944,4.4515,4.0548,4.5645,4.4209,3.0591,3.5743,3.3445,4.0487,3.6917,4.2947,4.9233,4.6394,3.6997,4.1227,1
3.9777,3.0237,4.1116,3.6293,3.6759,4.1258,2.9344,2.3737,3.8287,3.0717,3.8422,4.01,3.6359,4.6365,3.4854,4.2128,1
3.6828,3.9878,4.0253,3.1785,4.3721,4.1786,1.953,3.4126,4.4061,4.0479,3.7845,4.1209,4.6665,4.4982,3.6441,4.2323,1
4.5368,4.1086,4.7136,3.9723,4.4237,4.583,2.1396,3.3612,3.8696,3.7798,4.1013,3.9881,4.375,4.7889,3.7475,4.2009,1
4.0616,4.3461,4.1193,3.6494,4.299,3.9694,2.7514,3.108,3.7105,3.4426,3.8248,3.97,4.5984,4.5223,3.5885,4.1953,1
4.2112,3.7526,4.1375,3.5757,4.033,3.6886,2.9653,2.3144,3.5344,3.8473,3.5144,3.5239,4.7414,4.7093,3.065,3.8479,1
3.8585,3.792,4.1282,3.9857,4.0755,4.0622,3.5194,3.1924,3.3987,4.0488,3.8355,3.5805,4.7474,3.5826,3.863,4.1153,1
4.1796,4.3296,4.224,4.4617,3.6954,4.2121,3.2755,2.9453,4.5567,4.5171,4.1787,4.2432,4.6299,3.9585,3.3324,4.623,1
3.4949,3.5089,3.6282,3.3252,4.2194,3.8615,2.5048,2.9214,3.5904,4.3482,3.1471,3.231,4.8821,2.9699,4.1851,3.3919,1
4.3865,4.213,4.3133,4.2902,4.7986,4.5304,3.7156,3.4791,4.6548,4.2421,3.7414,4.0013,4.9775,3.8032,4.0758,4.4866,1
3.4672,3.034,4.1106,3.6646,3.8105,3.1496,2.4156,2.8339,3.9519,4.3779,2.9817,3.6927,4.522,3.4107,2.9468,4.1566,1
4.0312,4.0762,3.9491,3.5871,4.2118,3.8051,3.3379,2.9675,3.7238,3.8888,3.415,3.5069,4.8468,4.566,3.1952,4.1062,1
4.4058,4.1258,3.101,3.6512,2.4046,3.6618,2.9438,2.6018,4.2941,4.0353,3.8829,4.1997,5.1082,4.0555,4.3623,3.5034,1
4.2747,3.14,3.835,3.9126,4.3501,4.8369,1.7229,3.641,4.3203,4.5645,3.6673,3.5178,4.8915,4.7962,3.508,4.1863,1
4.7318,4.1771,4.4286,3.8928,4.6617,4.8621,2.7346,3.7713,4.0561,4.595,3.6669,3.8203,5.1733,4.6462,4.0034,3.7242,1
4.4777,4.0979,4.6127,3.9954,4.6334,4.9345,3.7021,4.089,4.245,4.6583,4.1719,4.2362,5.2281,4.8535,3.9278,4.4982,1
4.2635,4.1832,3.9924,3.8551,4.7348,4.6613,3.2726,3.4886,4.0755,4.4856,3.7778,4.1,4.9413,4.6674,3.6362,4.2107,1
4.3065,3.9185,4.0853,3.9201,2.4467,4.824,3.429,3.5173,4.1015,4.3716,3.7187,3.8859,4.5696,4.7565,3.7927,4.412,1
4.2679,4.2738,4.0937,4.1569,3.8389,2.9102,3.673,3.3293,4.6708,3.8925,3.9823,4.7147,4.0682,3.9925,3.3765,4.1476,0
4.4027,4.2753,4.3594,4.2446,3.577,3.8853,3.874,3.7895,4.4814,3.8837,4.2439,4.5671,4.0784,4.2711,3.7808,4.2845,0
3.743,4.1258,4.0647,3.7867,3.9427,4.0391,3.0675,2.9219,4.3903,4.1131,4.1919,4.5468,3.8084,4.2001,3.8888,3.9204,0
4.0301,4.346,4.0434,4.1883,3.6953,3.4936,3.5662,3.4074,4.258,4.064,4.1349,4.5453,3.9537,4.0854,4.1172,4.2332,0
4.0754,3.9981,3.949,4.2002,3.9828,3.7717,4.0277,3.8134,4.5099,3.9068,4.3095,4.8426,4.2556,4.1449,4.1743,4.0794,0
3.9393,3.9758,4.0101,4.3886,3.6356,3.3482,4.0692,3.9336,4.8084,4.112,4.5082,4.8128,4.0374,4.1458,4.1757,4.2321,0
4.0615,4.0516,4.2921,4.0322,3.4999,3.8526,3.1562,3.5543,4.3937,4.0559,4.2724,4.1046,4.1772,4.1528,4.0188,4.0717,0
4.0871,4.0569,4.3208,4.4182,3.6407,3.8047,3.8909,3.8992,4.5993,4.0909,4.2931,4.3372,4.0094,4.5446,4.2173,4.2106,0
4.2452,4.344,4.2766,4.0062,3.7584,4.0766,3.7769,4.0356,4.6334,4.0443,4.1121,4.4535,4.0322,4.1271,4.1965,4.067,0
4.0956,3.9481,4.3436,4.1436,3.751,4.1662,3.5356,3.2779,4.3472,3.9678,3.934,4.5695,4.0611,4.3857,4.1686,4.2526,0
4.4877,4.376,4.123,4.2096,4.1396,4.0493,3.9802,3.9321,4.2878,4.2283,4.3165,4.4635,3.9955,4.2385,4.1269,4.4232,0
4.0043,4.3427,3.9665,4.1084,3.8353,3.9506,4.0949,3.854,4.3924,3.8903,4.1059,4.4391,4.1629,4.0792,4.1298,4.1147,0
4.2029,4.077,4.0932,4.1735,3.9899,3.9402,3.7351,3.6705,4.7714,4.0296,4.2211,4.5703,4.1766,4.1351,3.941,4.2188,0
3.9154,4.3217,4.1678,4.1168,3.6285,3.7942,3.8723,3.7956,5.1151,4.3628,4.1548,4.4606,4.2563,4.6016,4.6198,4.6669,0
3.865,4.0221,4.1703,4.0965,3.6822,3.9837,3.7594,4.1484,4.6545,3.9645,4.3031,4.3712,4.0148,4.4555,4.0953,4.5551,0
3.8429,4.1264,4.3281,3.8742,3.0693,3.2532,2.9911,2.6879,4.807,3.9462,3.9735,4.2266,3.1604,4.5737,3.9111,4.498,0
4.362,4.4738,4.1475,4.1719,3.8329,3.9613,4.0789,4.1294,4.8653,4.0443,4.3769,4.6304,4.2074,4.623,4.2659,4.4685,0
4.0219,4.1019,4.0967,4.0087,3.3676,3.975,3.9694,4.235,4.7678,3.9663,4.1452,4.4549,3.9747,4.6089,4.2603,4.6475,0
4.2484,4.2848,4.0994,4.1129,3.8068,3.9573,4.1091,4.3166,5.0675,4.4183,4.3855,4.2741,4.0353,4.7823,4.5456,4.4472,0
