0.0043661,0.003579,0.012506,0.0060349,0.25441,0.016926,0.058187,0.02985,0.015385,0.028066,0.0036902,0.0031872,0.07167,0.017072,0.013943,0.01756,1
0.0032654,0.0030089,0.0083097,0.0044046,0.22302,0.013882,0.034908,0.02835,0.010753,0.019608,0.002898,0.0029216,0.077598,0.011749,0.0079868,0.012404,1
0.0029345,0.002962,0.0063745,0.0039078,0.15645,0.011127,0.033069,0.02464,0.010476,0.022589,0.0024256,0.0022579,0.055453,0.014853,0.0068552,0.012071,1
0.0032491,0.0033592,0.0071598,0.0035953,0.13283,0.011345,0.031749,0.023107,0.011979,0.019555,0.0026088,0.0027159,0.05533,0.0162,0.009728,0.012101,1
0.0023933,0.0020011,0.0047824,0.0029955,0.064658,0.0090939,0.028525,0.017829,0.012543,0.022753,0.0022564,0.0016136,0.018722,0.017968,0.009721,0.016175,1
0.01886,0.011435,0.025225,0.010494,0.90488,0.032591,0.059919,0.028252,0.042632,0.030485,0.010633,0.010148,0.15116,0.059454,0.019175,0.022564,1
0.0026197,0.0024126,0.005128,0.0029534,0.097735,0.012701,0.032255,0.019218,0.012424,0.027352,0.0039016,0.0025134,0.035954,0.015038,0.0089577,0.011974,1
0.0016993,0.0020281,0.0038171,0.0032562,0.057121,0.011868,0.033829,0.018152,0.014834,0.026042,0.0032006,0.0020014,0.013413,0.01882,0.011797,0.013079,1
0.0036111,0.00333,0.0052495,0.0036227,0.098796,0.010252,0.039727,0.018623,0.028122,0.019587,0.0026548,0.0025066,0.032661,0.019295,0.00987,0.011434,1
0.0023995,0.0021845,0.0052333,0.0029468,0.099691,0.011078,0.030165,0.016238,0.019765,0.019738,0.0024338,0.0018214,0.01787,0.011629,0.0071551,0.012013,1
0.0017171,0.0019451,0.0040912,0.0021901,0.082894,0.0063887,0.025258,0.0097752,0.021998,0.017141,0.0022862,0.0015824,0.022222,0.01187,0.0083713,0.0104,1
0.0014137,0.0017962,0.0021929,0.0018706,0.019784,0.0068779,0.011323,0.005875,0.021853,0.018231,0.0016308,0.00093992,0.0071559,0.0167,0.0085944,0.012827,1
0.0012158,0.001743,0.0027374,0.0016042,0.029732,0.0054026,0.015283,0.0063948,0.023676,0.02208,0.0018574,0.0012319,0.013863,0.012665,0.010017,0.01101,1
0.0011485,0.001723,0.0023432,0.001593,0.026484,0.0057696,0.017872,0.00606,0.013464,0.017024,0.0014307,0.0017032,0.0094258,0.011027,0.0096236,0.012319,1
